item_code,advt_no,details,link
1437782400000,201405,"Assistant Professor, Audiology and Speech Language Pathology ",/assets/pdf/Result/HFW5/C.pdf
1437782400000,201405,General Duty Medical Officer,/assets/pdf/Result/HFW5/D.pdf
1437782400000,201405,Associate Blood Transfusion Officer Officer,/assets/pdf/Result/HFW5/E.pdf
1437782400000,201405,Resident Pathologist,/assets/pdf/Result/HFW5/G.pdf
1437782400000,201405,Eye Specialists,/assets/pdf/Result/HFW5/H.pdf
1437782400000,201405,Anesthetist,/assets/pdf/Result/HFW5/I.pdf
1437782400000,201405,"Registrar, Medical Physics",/assets/pdf/Result/HFW5/N.pdf
1437782400000,201405,Assistant Director (Technical),/assets/pdf/Result/HFW5/O.pdf
1437782400000,201405,Dialysis Manager,/assets/pdf/Result/HFW5/S.pdf
1432339200000,201410,"SELECTION LIST- ASSISTANT DIRECTOR, INDUSTRIAL HEALTH & SAFETY EXAM-2014",/assets/pdf/Result/ADIHS2014/SL_ADIHS2014.pdf
1432425600000,201410,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/ADIHS2014/ML_ADIHS2014.pdf
1432425600000,201410,STATEMENT OF MARKS IN WRITTEN EXAM (QUALIFIED) ,/assets/pdf/Result/ADIHS2014/Q_WE_ADIHS2014.pdf
1432425600000,201410,STATEMENT OF MARKS IN WRITTEN EXAM (NOT QUALIFIED) ,/assets/pdf/Result/ADIHS2014/NQ_WE_ADIHS2014.pdf
1432425600000,201410, ABSENT CANDIDATES IN INTERVIEW ,/assets/pdf/Result/ADIHS2014/ABS_INT_ADIHS2014.pdf
1432339200000,201305,SELECTION LIST- ASSISTANT DIRECTOR (PLANNING) EXAM-2013,/assets/pdf/Result/ADPRS/SL_ADP2013.pdf
1432425600000,201305,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/ADPRS/ML_ADP.pdf
1432425600000,201305,STATEMENT OF MARKS IN WRITTEN EXAM (QUALIFIED) ,/assets/pdf/Result/ADPRS/Q_WE_ADP.pdf
1432425600000,201305, STATEMENT OF MARKS IN WRITTEN EXAM (NOT QUALIFIED),/assets/pdf/Result/ADPRS/NQ_WE_ADP.pdf
1432339200000,201305,SELECTION LIST- ASSISTANT DIRECTOR (RESEARCH) EXAM-2013,/assets/pdf/Result/ADPRS/SL_ADR2013.pdf
1432425600000,201305,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/ADPRS/ML_ADR.pdf
1432425600000,201305,STATEMENT OF MARKS IN WRITTEN EXAM (QUALIFIED),/assets/pdf/Result/ADPRS/Q_WE_ADR.pdf
1432425600000,201305,STATEMENT OF MARKS IN WRITTEN EXAM (NOT QUALIFIED),/assets/pdf/Result/ADPRS/NQ_WE_ADR.pdf
1432339200000,201305,SELECTION LIST- ASSISTANT DIRECTOR (SURVEY) EXAM-2013,/assets/pdf/Result/ADPRS/SL_ADS2013.pdf
1432425600000,201305,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/ADPRS/ML_ADS.pdf
1432425600000,201305, STATEMENT OF MARKS IN WRITTEN EXAM (QUALIFIED) ,/assets/pdf/Result/ADPRS/Q_WE_ADS.pdf
1432425600000,201305, STATEMENT OF MARKS IN WRITTEN EXAM (NOT QUALIFIED) ,/assets/pdf/Result/ADPRS/NQ_WE_ADS.pdf
1432425600000,201305, ABSENT CANDIDATE IN WRITTEN EXAM ,/assets/pdf/Result/ADPRS/ABS_INT_ADS.pdf
1431561600000,201302,SELECTION LIST- GRANTHPAL EXAM-2013 ,/assets/pdf/Result/LIB2013/SL_LIB2013.pdf
1431648000000,201302,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/LIB2013/ML_LIB2013.pdf
1431648000000,201302,STATEMENT OF MARKS IN WRITTEN EXAM (QUALIFIED) ,/assets/pdf/Result/LIB2013/Q_WE_LIB2013.pdf
1431648000000,201302,STATEMENT OF MARKS IN WRITTEN EXAM (NOT QUALIFIED) ,/assets/pdf/Result/LIB2013/NQ_WE_LIB2013.pdf
1431648000000,201302,ABSENT CANDIDATE IN WRITTEN EXAM ,/assets/pdf/Result/LIB2013/ABS_WE_LIB2013.pdf
1431648000000,201302,NOT ELEGIBLE CANDIDATES IN INTERVIEW ,/assets/pdf/Result/LIB2013/NE_INT_LIB2013.pdf
1428624000000,201302,WRITTEN EXAM RESULT- GRANTHPAL EXAM-2013,/assets/pdf/Result/LIB2013/WER_LIB2013.pdf
1428364800000,201408,WRITTEN EXAM RESULT- REGISTRAR EXAM-2014,/assets/pdf/Result/RDA2014/WER_R2014.pdf
1428364800000,201408,WRITTEN EXAM RESULT- DEPUTY REGISTRAR EXAM-2014,/assets/pdf/Result/RDA2014/WER_DR2014.pdf
1428364800000,201408,WRITTEN EXAM RESULT- ASSISTANT REGISTRAR EXAM-2014,/assets/pdf/Result/RDA2014/WER_AR2014.pdf
1428278400000,201410,"WRITTEN EXAM RESULT- ASSISTANT DIRECTOR, INDUSTRIAL HEALTH AND SAFETY EXAM-2014",/assets/pdf/Result/ADIHS2014/WER_ADIHS2014.pdf
1428278400000,201407,"WRITTEN EXAM RESULT- ASSISTANT DIRECTOR, JANSAMPARK EXAM-2014",/assets/pdf/Result/ADJ2014/WER_ADJ2014.pdf
1427846400000,201406,SELECTION LIST- ASSISTANT RESEARCH OFFICER EXAM-2014 ,/assets/pdf/Result/AROAPOAPRO/SL_ARO2014.pdf
1427932800000,201406, STATEMENT OF MARKS IN FINAL SELECTION,/assets/pdf/Result/AROAPOAPRO/ML_ARO2014.pdf
1427932800000,201406, STATEMENT OF MARKS IN WRITTEN EXAM (QUALIFIED) ,/assets/pdf/Result/AROAPOAPRO/Q_WE_ARO2014.pdf
1427932800000,201406, STATEMENT OF MARKS IN WRITTEN EXAM (NOT QUALIFIED),/assets/pdf/Result/AROAPOAPRO/NQ_WE_ARO2014.pdf
1427932800000,201406, ABSENT CANDIDATE IN WRITTEN EXAM ,/assets/pdf/Result/AROAPOAPRO/ABS_WE_ARO2014.pdf
1427932800000,201406,ABSENT CANDIDATE IN INTERVIEW ,/assets/pdf/Result/AROAPOAPRO/ABS_INT_ARO2014.pdf
1427846400000,201406,SELECTION LIST- ASSISTANT PLANNING OFFICER EXAM-2014 ,/assets/pdf/Result/AROAPOAPRO/SL_APO2014.pdf
1427932800000,201406,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/AROAPOAPRO/ML_APO2014.pdf
1427932800000,201406,STATEMENT OF MARKS IN WRITTEN EXAM (QUALIFIED) ,/assets/pdf/Result/AROAPOAPRO/Q_WE_APO2014.pdf
1427932800000,201406, STATEMENT OF MARKS IN WRITTEN EXAM (NOT QUALIFIED) ,/assets/pdf/Result/AROAPOAPRO/NQ_WE_APO2014.pdf
1427932800000,201406,ABSENT CANDIDATE IN WRITTEN EXAM ,/assets/pdf/Result/AROAPOAPRO/ABS_WE_APO2014.pdf
1427932800000,201406,ABSENT CANDIDATE IN INTERVIEW ,/assets/pdf/Result/AROAPOAPRO/ABS_INT_APO2014.pdf
1427846400000,201406,SELECTION LIST- ASSISTANT PUBLIC RELATION OFFICER EXAM-2014,/assets/pdf/Result/AROAPOAPRO/SL_APRO2014.pdf
1427932800000,201406,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/AROAPOAPRO/ML_APRO2014.pdf
1427932800000,201406,STATEMENT OF MARKS IN WRITTEN EXAM (QUALIFIED) ,/assets/pdf/Result/AROAPOAPRO/Q_WE_APRO2014.pdf
1427932800000,201406, STATEMENT OF MARKS IN WRITTEN EXAM (NOT QUALIFIED) ,/assets/pdf/Result/AROAPOAPRO/NQ_WE_APRO2014.pdf
1427932800000,201406,ABSENT CANDIDATE IN WRITTEN EXAM ,/assets/pdf/Result/AROAPOAPRO/ABS_WE_APRO2014.pdf
1427414400000,201403,SELECTION LIST- MINING OFFICER EXAM-2014,/assets/pdf/Result/MIO/SL_MO2014.pdf
1427500800000,201403,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/MIO/ML_MO2014.pdf
1427500800000,201403, STATEMENT OF MARKS IN WRITTEN EXAM (QUALIFIED),/assets/pdf/Result/MIO/Q_WE_MO2014.pdf
1427500800000,201403,STATEMENT OF MARKS IN WRITTEN EXAM (NOT QUALIFIED),/assets/pdf/Result/MIO/NQ_WE_MO2014.pdf
1427500800000,201403, ABSENT CANDIDATE IN WRITTEN EXAM ,/assets/pdf/Result/MIO/ABS_WE_MO2014.pdf
1427414400000,201404,SELECTION LIST- MINING INSPECTOR EXAM-2014,/assets/pdf/Result/MIO/SL_MI2014.pdf
1427500800000,201404,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/MIO/ML_MI2014.pdf
1427500800000,201404,STATEMENT OF MARKS IN WRITTEN EXAM (QUALIFIED) ,/assets/pdf/Result/MIO/Q_WE_MI2014.pdf
1427500800000,201404,STATEMENT OF MARKS IN WRITTEN EXAM (NOT QUALIFIED) ,/assets/pdf/Result/MIO/NQ_WE_MI2014.pdf
1427500800000,201404,ABSENT CANDIDATE IN WRITTEN EXAM ,/assets/pdf/Result/MIO/ABS_WE_MI2014.pdf
1427414400000,201305,WRITTEN EXAM RESULT- ASSISTANT DIRECTOR (PLANNING) EXAM-2013,/assets/pdf/Result/ADPRS/WER_ADP2013.pdf
1427414400000,201305,WRITTEN EXAM RESULT- ASSISTANT DIRECTOR (RESEARCH) EXAM-2013,/assets/pdf/Result/ADPRS/WER_ADR2013.pdf
1427414400000,201305,WRITTEN EXAM RESULT- ASSISTANT DIRECTOR (SURVEY) EXAM-2013,/assets/pdf/Result/ADPRS/WER_ADS2013.pdf
1427068800000,201402,SELECTION LIST- CIVIL JUDGE EXAM-2014,/assets/pdf/Result/CJ14/SLCJ2014.pdf
1427155200000,201402,STATEMENT OF MARKS IN FINAL SELECTION,/assets/pdf/Result/CJ14/MLCJ2014.pdf
1427155200000,201402,STATEMENT OF MARKS WRITTEN EXAM ,/assets/pdf/Result/CJ14/WMCJ2014.pdf
1427155200000,201402,NOT ELIGIBLE IN INTERVIEW,/assets/pdf/Result/CJ14/NECJ2014.pdf
1427155200000,201402, NOT ELIGIBLE IN CJ(MAINS) EXAM ,/assets/pdf/Result/CJ14/NECJM2014.pdf
1426032000000,200901,ASSISTANT PROFESSOR-2009 AMENDED SELECTION LIST-ECONOMICS ,/assets/pdf/Result/AP09/ASL11032015/AP04.pdf
1426032000000,200901,ASSISTANT PROFESSOR-2009 AMENDED SELECTION LIST-HINDI ,/assets/pdf/Result/AP09/ASL11032015/AP01.pdf
1426118400000,200901,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/AP09/ASL11032015/MLAP01.pdf
1426118400000,200901,STATEMENT OF MARKS WRITTEN EXAM ,/assets/pdf/Result/AP09/ASL11032015/WMAP01.pdf
1426118400000,200901, NOT ELIGIBLE IN INTERVIEW,/assets/pdf/Result/AP09/ASL11032015/NEAP01.pdf
1424044800000,201406,WRITTEN EXAM RESULT- SAHAYAK ANUSANDHAN ADHIKARI EXAM-2014,/assets/pdf/Result/WER_ARO2014.pdf
1424044800000,201406,WRITTEN EXAM RESULT- SAHAYAK NIYOJAN ADHIKARI EXAM-2014,/assets/pdf/Result/WER_APO2014.pdf
1424044800000,201406,WRITTEN EXAM RESULT- SAHAYAK JANSAMPARK ADHIKARI EXAM-2014,/assets/pdf/Result/WER_APRO2014.pdf
1423440000000,201404,WRITTEN EXAM RESULT- MINING INSPECTOR EXAM-2014,/assets/pdf/Result/WER_MI2014_.pdf
1423440000000,201403,WRITTEN EXAM RESULT-MINING OFFICER EXAM-2014 ,/assets/pdf/Result/WER_MO2014.pdf
1421366400000,201402,WRITTEN EXAM RESULT- CIVIL JUDGE (MAINS) EXAM-2014 [List Uploaded On 16/01/2015 at 08:00 PM is Final and Valid] ,/assets/pdf/Result/WER_CJM2014.pdf
1419638400000,201202,STATE SERVICE EXAM-2012 SELECTION LIST ,/assets/pdf/Result/SSE2012/SSE2012_SL.pdf
1419724800000,201202, MERIT LIST ,/assets/pdf/Result/SSE2012/SSE2012_ML.pdf
1419724800000,201202,ONLINE STATEMENT OF MARKS ,http://cg.nic.in/psc/SSE2012_MS/login.asp
1417392000000,200901,ASSISTANT PROFESSOR-2009 AMENDED SELECTION LIST-ZOOLOGY,/assets/pdf/Result/AP09/ASL01122014/AP16.pdf
1414454400000,201306,SELECTION LIST- ASSISTANT BLOCK DEVELOPMENT EDUCATION OFFICER EXAM-2013 ,/assets/pdf/Result/SL_ABEO2013.pdf
1414454400000,201306,STATEMENT OF MARKS IN FINAL SELECTION,/assets/pdf/Result/ML_ABEO2013.pdf
1413504000000,200901,ASSISTANT PROFESSOR-2009 AMENDED SELECTION LIST-BOTANY ,/assets/pdf/Result/AP09/ASL17102014/AP15.pdf
1411776000000,200901,ASSISTANT PROFESSOR-2009 SELECTION LIST-COMPUTER SCIENCE ,/assets/pdf/Result/AP09/SL27092014/AP18.pdf
1411862400000,200901,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/AP09/SL27092014/MLAP18.pdf
1411862400000,200901,STATEMENT OF MARKS WRITTEN EXAM ,/assets/pdf/Result/AP09/SL27092014/WMAP18.pdf
1411862400000,200901, NOT ELIGIBLE IN INTERVIEW,/assets/pdf/Result/AP09/SL27092014/NEAP18.pdf
1411776000000,200901,ASSISTANT PROFESSOR-2009 SELECTION LIST-M.C.A. ,/assets/pdf/Result/AP09/SL27092014/AP23.pdf
1411862400000,200901, STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/AP09/SL27092014/MLAP23.pdf
1411862400000,200901,STATEMENT OF MARKS WRITTEN EXAM ,/assets/pdf/Result/AP09/SL27092014/WMAP23.pdf
1411776000000,200901,ASSISTANT PROFESSOR-2009 SELECTION LIST-INFORMATION TECHNOLOGY ,/assets/pdf/Result/AP09/SL27092014/AP31.pdf
1411862400000,200901,STATEMENT OF MARKS IN FINAL SELECTION,/assets/pdf/Result/AP09/SL27092014/MLAP31.pdf
1411862400000,200901,STATEMENT OF MARKS WRITTEN EXAM ,/assets/pdf/Result/AP09/SL27092014/WMAP31.pdf
1411862400000,200901,NOT ELIGIBLE IN INTERVIEW,/assets/pdf/Result/AP09/SL27092014/NEAP31.pdf
1411603200000,201202,WRITTEN EXAM RESULT- STATE SERVICE (MAINS) EXAM-2012 ,/assets/pdf/Result/WER_SSME2012.pdf
1409788800000,200811,SELECTTION LIST- DEMONSTRATOR-2008 (HEALTH AND FAMILY WELFARE DEPT.) ,/assets/pdf/Result/SL_DEMONSTRATORHFW2008.pdf
1409356800000,201402,CIVIL JUDGE (ENTRY LEVEL) EXAM-2014 # ONLINE EXAM RESULT,/assets/pdf/Result/WER_CJEL2014.pdf
1409356800000,201307,STATE SERVICE (PRELIMS) EXAM-2013 # WRITTEN EXAM RESULT,/assets/pdf/Result/WER_SSPE2013.pdf
1408492800000,201306,ASSISTANT BLOCK DEVELOPMENT EDUCATION OFFICER EXAM-2013 # WRITTEN EXAM RESULT,/assets/pdf/Result/WER_ABEO2013.pdf
1407369600000,200901,ASSISTANT PROFESSOR-2009 AMENDED SELECTION LIST-PSYCHOLOGY ,/assets/pdf/Result/AP09/ASL07082014/AP11.pdf
1407456000000,200901,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/AP09/ASL07082014/MLAP11.pdf
1407456000000,200901,STATEMENT OF MARKS WRITTEN EXAM ,/assets/pdf/Result/AP09/ASL07082014/WMAP11.pdf
1407456000000,200901,NOT ELIGIBLE IN INTERVIEW,/assets/pdf/Result/AP09/ASL07082014/NEAP11.pdf
1407369600000,200901,ASSISTANT PROFESSOR-2009 AMENDED SELECTION LIST-PHYSICS,/assets/pdf/Result/AP09/ASL07082014/AP12.pdf
1407456000000,200901,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/AP09/ASL07082014/MLAP12.pdf
1407456000000,200901, STATEMENT OF MARKS WRITTEN EXAM,/assets/pdf/Result/AP09/ASL07082014/WMAP12.pdf
1407456000000,200901,NOT ELIGIBLE IN INTERVIEW,/assets/pdf/Result/AP09/ASL07082014/NEAP12.pdf
1407369600000,200901,ASSISTANT PROFESSOR-2009 AMENDED SELECTION LIST-MATHEMATICS ,/assets/pdf/Result/AP09/ASL07082014/AP13.pdf
1407456000000,200901,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/AP09/ASL07082014/MLAP13.pdf
1407456000000,200901, STATEMENT OF MARKS WRITTEN EXAM,/assets/pdf/Result/AP09/ASL07082014/WMAP13.pdf
1407456000000,200901,NOT ELIGIBLE IN INTERVIEW,/assets/pdf/Result/AP09/ASL07082014/NEAP13.pdf
1407369600000,200901,ASSISTANT PROFESSOR-2009 AMENDED SELECTION LIST-HISTORY,/assets/pdf/Result/AP09/ASL07082014/AP05.pdf
1407456000000,200901,STATEMENT OF MARKS IN FINAL SELECTION,/assets/pdf/Result/AP09/ASL07082014/MLAP05.pdf
1407456000000,200901, STATEMENT OF MARKS WRITTEN EXAM ,/assets/pdf/Result/AP09/ASL07082014/WMAP05.pdf
1404086400000,201304,ASSISTANT DIRECTOR FISHERY-2013- SELECTION LIST ,/assets/pdf/Result/SL_ADF2013.pdf
1404086400000,201304,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/ML_ADF2013.pdf
1404086400000,201304,TATEMENT OF MARKS WRITTEN EXAM (Category : Gen=UR),/assets/pdf/Result/WM_ADF2013.pdf
1404086400000,201201,VETERINARY ASSISTANT SURGEON-2012- SELECTION LIST,/assets/pdf/Result/SL_VAS2012.pdf
1404086400000,201201,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/ML_VAS2012.pdf
1404086400000,201201, STATEMENT OF MARKS WRITTEN EXAM ,/assets/pdf/Result/WM_VAS2012.pdf
1402963200000,200901,ASSISTANT PROFESSOR-2009 AMENDED SELECTION LIST-CHEMISTRY,/assets/pdf/Result/AP09/ASL17062014/AP14.pdf
1401148800000,201203,SAHAYAK SANCHALAK KRISHI EXAM-2012- SELECTION LIST,/assets/pdf/Result/SL_ADA2012.pdf
1401235200000,201203,STATEMENT OF MARKS IN FINAL SELECTION ,/assets/pdf/Result/ML_ADA2012.pdf
1401235200000,201203,NOT ELIGIBLE CANDIDATES ,/assets/pdf/Result/NE_ADA2012.pdf
1401235200000,201203,STATEMENT OF MARKS WRITTEN EXAM ,/assets/pdf/Result/WM_ADA2012.pdf
1399075200000,201304,ASSISTANT DIRECTOR FISHERY EXAM-2013 # WRITTEN EXAM RESULT,/assets/pdf/Result/WER_ADF2013.pdf
1399075200000,201201,VETERINARY ASSISTANT SURGEON-2012 # WRITTEN EXAM RESULT,/assets/pdf/Result/WER_VAS2012.pdf
1399075200000,200901,ASSISTANT PROFESSOR-2009 AMENDED SELECTION LIST- BIOTECHNOLOGY,/assets/pdf/Result/AP09/ASL03052014/AP20.pdf
1396224000000,201301,SAHAYAK JILA LOK ABHIYOJAN ADHIKARI EXAM-2013- SELECTION LIST,/assets/pdf/Result/SL_ADPPO2013.pdf
1396310400000,201301,MERILT LIST FINAL SELECTION ,/assets/pdf/Result/ML_ADPPO2013.pdf
1396310400000,201301,STATEMENT OF MARKS WRITTEN EXAM,/assets/pdf/Result/WM_ADPPO2013.pdf
1396310400000,201301,NOT ELIGIBLE CANDIDATES ,/assets/pdf/Result/NE_ADPPO2013.pdf
1395792000000,201203,SAHAYAK SANCHALAK KRISHI EXAM-2012 # WRITTEN EXAM RESULT,/assets/pdf/Result/WER_ADA2012.pdf
1395360000000,201103,SAHAYAK NIYANTRAK NAAP TAUL-2011- SELECTION LIST ,/assets/pdf/Result/SL_ACNT2011.pdf
1395446400000,201103,MERILT LIST FINAL SELECTION ,/assets/pdf/Result/ML_ACNT2011.pdf
1395446400000,201103,STATEMENT OF MARKS WRITTEN EXAM ,/assets/pdf/Result/WM_ACNT2011.pdf
1395273600000,201105,FINAL SELECTTION LIST OF PEON,/assets/pdf/Result/CGPSCSTAFF11/PEON.pdf
1395360000000,201105,DETAIL OF MARKS OBTAINED BY CANDIDATES APPEARED IN INTERVIEW-PEON (CGPSC Staff)-2011 ,/assets/pdf/Result/CGPSCSTAFF11/PEON_merit.pdf
1395360000000,201105,ABSENT AND NOT ELEGBLE CANDIDATE IN INTERVIEW (CGPSC Staff)-2011 ,/assets/pdf/Result/CGPSCSTAFF11/ABSENT_NE_PEON.pdf
1393286400000,201303,INSURANCE MEDICAL OFFICER-2013- SELECTION LIST ,/assets/pdf/Result/SL_IMO2013.pdf
1393286400000,201301,SAHAYAK JILA LOK ABHIYOJAN ADHIKARI EXAM-2013 # WRITTEN EXAM RESULT,/assets/pdf/Result/ADPPO2013_Result.pdf
1393286400000,201103,SAHAYAK NIYANTRAK NAAP TAUL EXAM-2011 # WRITTEN EXAM RESULT ,/assets/pdf/Result/ACNT2011_Result.pdf
1391472000000,201002,CHIEF MUNICIPAL OFFICER EXAM-2010 VARG 'KHA' & 'GA'- SELECTION LIST,/assets/pdf/Result/SL_CMO2010.pdf
1391558400000,201002, MERILT LIST FINAL SELECTION ,/assets/pdf/Result/ML_CMO2010.pdf
1391558400000,201002,STATEMENT OF MARKS WRITTEN EXAM ,/assets/pdf/Result/MERIT_LIST_ALL_CMO.pdf
1388361600000,201106,STATE SERVICE EXAM-2011- SELECTION LIST ,/assets/pdf/Result/SSE_2011SL.pdf
1388448000000,201106,DETAILED MERIT LIST ,/assets/pdf/Result/SSE_2011ML.pdf
1388448000000,201106,ABBREVIATION USED IN LISTS ,/assets/pdf/Result/SSE_2011ABRI.pdf
1388448000000,201106,NOT ELIGIBLE CANDIDATES ,/assets/pdf/Result/SSE11_NE_LIST.pdf
1388448000000,201106,ONLINE STATEMENT OF MARKS ,http://cg.nic.in/psc/sse2011_ms/online_ms.asp
1388448000000,201106,CONSTANTS USED IN FORMULAE FOR SCALING ,https://psc.cg.gov.in/PDF/RESULT/CONST_SCALING2011.pdf
1388448000000,201106,CUT OFF SUMMARY- STATE SERVICE (MAINS) EXAM-2011,https://psc.cg.gov.in/PDF/RESULT/CO2011.pdf
1388102400000,201106,STATE SERVICE EXAM-2011 MERIT LIST- MERIT WISE LIST,/assets/pdf/Result/SSE_2011ML_M.pdf
1388102400000,201106,STATE SERVICE EXAM-2011 MERIT LIST- ROLLNUMBER WISE LIST ,/assets/pdf/Result/SSE_2011ML_R.pdf
1384905600000,201002,CHIEF MUNICIPAL OFFICER EXAM-2010 (VARG- KHA & GA) WRITTEN EXAM RESULT ,/assets/pdf/Result/CMO2010_Result.pdf
1382745600000,201202,STATE SERVICE (PRELIMS) EXAM-2012 RESULT ,/assets/pdf/Result/SSPE-2012result.pdf
1381449600000,201106,STATE SERVICE (MAINS) EXAM-2011 RESULT ,/assets/pdf/Result/SSME-2011result.pdf
1380326400000,201105,CHHATTISGARH PUBLIC SERVICE COMMISSION-ASSISTANT GRADE-3 SELECTION LIST,/assets/pdf/Result/SL_AG3_2011.pdf
1380412800000,201105,MERIT LIST,/assets/pdf/Result/AG03_ML.pdf
1380412800000,201105,ABSENT IN SKILL TEST,/assets/pdf/Result/AG03_ABSENT.pdf
1373241600000,200901,ASSISTANT PROFESSOR-2009 AMENDED SELECTION LIST- LAW ,/assets/pdf/Result/AP09/ASL08072013/AP22.pdf
1373241600000,200901,ASSISTANT PROFESSOR-2009 AMENDED SELECTION LIST-  POLITICAL SCIENCE,/assets/pdf/Result/AP09/ASL08072013/AP03.pdf
1373328000000,200901,STATEMENT OF MARKS OF CANDIDATE APPEARED IN INTERVIEW- LAW ,/assets/pdf/Result/AP09/ASL08072013/F_M/AP22.pdf
1373328000000,200901,STATEMENT OF MARKS OF CANDIDATE APPEARED IN INTERVIEW-  POLITICAL SCIENCE,/assets/pdf/Result/AP09/ASL08072013/F_M/AP03.pdf
1373328000000,200901,STATEMENT OF MARKS OF CANDIDATE APPEARED IN WRITTEN- POLITICAL SCIENCE,/assets/pdf/Result/AP09/ASL08072013/W_M/AP03.pdf
1373328000000,200901,NOT ELEGIBLE CANDIDATES IN INTERVIEW- LAW ,/assets/pdf/Result/AP09/ASL08072013/NE/AP22.pdf
1373328000000,200901,NOT ELEGIBLE CANDIDATES IN INTERVIEW- POLITICAL SCIENCE,/assets/pdf/Result/AP09/ASL08072013/NE/AP03.pdf
1366588800000,200810,STATE SERVICE EXAM-2008- SELECTION LIST,/assets/pdf/Result/SSE_2008SL.pdf
1366502400000,200810, DETAILED MERIT LIST,/assets/pdf/Result/SSE_2008ML.pdf
1366502400000,200810, ABBREVIATION USED IN LISTS ,/assets/pdf/Result/SSE_2008ABRI.pdf
1366502400000,200810,ONLINE STATEMENT OF MARKS ,http://cg.nic.in/psc/sse2008ms/online_ms.asp
1366502400000,200810,CONSTANTS USED IN FORMULAE FOR SCALING ,https://psc.cg.gov.in/PDF/RESULT/CONST_SCALING.pdf
1366243200000,200810,STATE SERVICE EXAM-2008 MERIT LIST- MERIT WISE LIST ,/assets/pdf/Result/SSE_2008ML_M.pdf
1366243200000,200810,STATE SERVICE EXAM-2008 MERIT LIST- ROLLNUMBER WISE LIST ,/assets/pdf/Result/SSE_2008ML_R.pdf
1364169600000,200810,STATE SERVICE (MAINS) EXAM-2008 RESULT EXTENDED ,/assets/pdf/Result/SSME-2008result-EXT.pdf
1363996800000,201105,FINAL SELECTTION LIST OF DATA ENTRY OPERATOR ,/assets/pdf/Result/CGPSCSTAFF11/DEO.pdf
1363996800000,201105,FINAL SELECTTION LIST OF STENO,/assets/pdf/Result/CGPSCSTAFF11/STENO.pdf
1363996800000,201105,FINAL SELECTTION LIST OF STENO TYPIST ,/assets/pdf/Result/CGPSCSTAFF11/S_TYPIST.pdf
1363996800000,201105,MERIT LIST OF MARKS OBTAINED BY CANDIDATES APPEARED IN SKIL TEST-Data Entry Operator (CGPSC Staff)-2011 ,/assets/pdf/Result/CGPSCSTAFF11/deo_merit.pdf
1363996800000,201105,LIST OF ABSENT CANDIDATES IN SKIL TEST-Data Entry Operator(CGPSC Staff)-2011 ,/assets/pdf/Result/CGPSCSTAFF11/deo_absent.pdf
1363996800000,201105,MERIT LIST OF MARKS OBTAINED BY CANDIDATES APPEARED IN SKILL TEST-STENO (CGPSC Staff)-2011 ,/assets/pdf/Result/CGPSCSTAFF11/STENO_merit.pdf
1363996800000,201105,LIST OF ABSENT CANDIDATES IN SKIL TEST-STENO(CGPSC Staff)-2011 ,/assets/pdf/Result/CGPSCSTAFF11/STENO_ABSENT.pdf
1363996800000,201105,MERIT LIST OF MARKS OBTAINED BY CANDIDATES APPEARED IN SKIL TEST-STENO TYPIST (CGPSC Staff)-2011 ,/assets/pdf/Result/CGPSCSTAFF11/S_TYPIST_merit.pdf
1363996800000,201105,LIST OF ABSENT CANDIDATES IN SKIL TEST-STENO TYPIST(CGPSC Staff)-2011 ,/assets/pdf/Result/CGPSCSTAFF11/S_TYPIST_ABSENT.pdf
1362355200000,201105,FINAL SELECTTION LIST OF DRIVER ,/assets/pdf/Result/CGPSCSTAFF11/DRIVER.pdf
1362355200000,201105,FINAL SELECTTION LIST OF FRRASH ,/assets/pdf/Result/CGPSCSTAFF11/FRRASH.pdf
1362441600000,201105,MERIT LIST OF MARKS OBTAINED BY CANDIDATES APPEARED IN INTERVIEW-Driver (CGPSC Staff)-2011 ,/assets/pdf/Result/CGPSCSTAFF11/DRIVER_merit.pdf
1362441600000,201105,LIST OF CANDIDATES FOUND NOT ELIGIBLE-Driver (CGPSC Staff)-2011 ,/assets/pdf/Result/CGPSCSTAFF11/DRIVER_ne.pdf
