,10. MATHEMATICS,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP2ndphase/QP_AP2014/AP10.pdf
,11. ECONOMICS,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP2ndphase/QP_AP2014/AP11.pdf
,12. HISTORY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP2ndphase/QP_AP2014/AP12.pdf
,13. BOTANY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP2ndphase/QP_AP2014/AP13.pdf
,14. ZOOLOGY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP2ndphase/QP_AP2014/AP14.pdf
,15. GEOGRAPHY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP2ndphase/QP_AP2014/AP15.pdf
,16. SOCIOLOGY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP2ndphase/QP_AP2014/AP16.pdf
,17. GEOLOGY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP2ndphase/QP_AP2014/AP19.pdf
,18. BIOTECHNOLOGY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP2ndphase/QP_AP2014/AP23.pdf
,19. LAW,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP2ndphase/QP_AP2014/AP27.pdf
121,Amended Model Answer of Various Posts Advertised for HFW Dept. (Exam Date -16th July 2016),,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AMEND_MA_MED1415.pdf
122,Model Answer of Principal (Verg-2) Exam-2016|| Question Paper,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_PG2_2016.pdf
,Question Paper,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_PG2_2016.pdf
,Amended Model Answer of CG Forest Service (Combined )Exam-2016,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AMA_CGFSE2016.pdf
,Model Answer of State Engineering Service Exam-2016,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_SES2016.pdf
,Amended Model Answer of Various Posts Advertised for DTE (Exam Date -17th July 2016),,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/Amend_MA_DTE2015.pdf
,Model Answer of CG Forest Service (Combined )Exam-2016,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_CGFSE2016.pdf
,Amended Model Answer of Astt. Professor (Engg. College) & Lecturer (Polytechnic) Exam-2015 ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AMEND_MA_APL2015.pdf
,Model Answer of Various Posts Advertised for DTE (Exam Date -17th July 2016),,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_DTE2015.pdf
,1. Asst. Workshop Superintendent ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_DTE2015/AWS.pdf
,2. Training & Placement Officer,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_DTE2015/TPO.pdf
,3. Chemistry,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_DTE2015/Chemistry.pdf
,4. Electrical & Electronics,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_DTE2015/EE.pdf
,5. English,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_DTE2015/English.pdf
,6. Mathematics,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_DTE2015/Mathematics.pdf
,7. Pharmacy,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_DTE2015/Pharmacy.pdf
,8. Physics,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_DTE2015/Physics.pdf
,Model Answer of Various Posts Advertised for HFW Dept. (Exam Date -16th July 2016),,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_MED1415.pdf
,1. AP Bioinformatics ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_HFW2014_15/AP_Bioinformatics.pdf
,2. AP Biotechnology & Jr SO Biochemistry ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_HFW2014_15/AP_Biotech_Jr_SO_Biochem.pdf
,3. AP Physiotherapy ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_HFW2014_15/AP_Physiotherapy.pdf
,4. Clinical and Child Psychology ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_HFW2014_15/Clinical_and_Child_Psychology.pdf
,5. Demonstrator Nursing ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_HFW2014_15/Demonstrator_Nursing.pdf
,6. Demonstrator Physiotherapy ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_HFW2014_15/Demonstrator_Physiotherapy.pdf
,7. Dental Surgeon ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_HFW2014_15/Dental_Surgeon.pdf
,8. PTI and Sport Officer ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_HFW2014_15/PTI_and_Sport_Officer.pdf
,9. SO Toxicology ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_HFW2014_15/SO_Toxicology.pdf
,10. Speech Pathologist Audologist Grade1 ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_HFW2014_15/Speech_Pathologist_AudologistGrade1.pdf
,11. Speech_Therapist_Speech_Pathologist_AudiologistGrade2 ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_HFW2014_15/Speech_Therapist_Speech_Pathologist_AudiologistGrade2.pdf
,Amended Model Answer of Vayavhaar Nyayadhish (Entry Level) Exam-2015,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AMEND_MA_CJ2015.pdf
,Model Answer of Astt. Professor Exam-2014,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_AP2014.pdf
123,1. ENGLISH,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP01.pdf
124,2. PHYSICS,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP02.pdf
125,3. POLITICAL SCIENCE,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP03.pdf
126,4. HINDI,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP04.pdf
127,5. SANSKRIT,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP05.pdf
128,6. MICROBIOLOGY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP06.pdf
,7. HOME SCIENCE,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP07.pdf
,8. COMMERCE,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP08.pdf
,9. CHEMISTRY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP09.pdf
,10. MATHEMATICS,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP10.pdf
,11. ECONOMICS,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP11.pdf
,12. HISTORY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP12.pdf
,13. BOTANY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP13.pdf
,14. ZOOLOGY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP14.pdf
,15. GEOGRAPHY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP15.pdf
,16. SOCIOLOGY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP16.pdf
,17. TASER TECHNOLOGY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP17.pdf
,18. SERICULTURE,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP18.pdf
,19. GEOLOGY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP19.pdf
129,20. ANTHROLOGY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP20.pdf
130,21. PSYCHOLOGY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP21.pdf
131,22. COMPUTER SCIENCE,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP22.pdf
132,23. BIOTECHNOLOGY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP23.pdf
133,24. SANSKRIT SAHITYA,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP24.pdf
134,25. INFORMATION TECHNOLOGY,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP25.pdf
135,26. COMPUTER APPLICATION,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP26.pdf
136,27. LAW,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AP2014/AP27.pdf
137,Model Answer of Astt. Professor (Engg. College) & Lecturer (Polytechnic) Exam-2015,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_APL2015.pdf
138,Model Answer of Vayavhaar Nyayadhish (Entry Level) Exam-2015 ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_CJ2015.pdf
139,Question Paper,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_CJ2015.pdf
140,Amended Model Answer of State Service (Prelims) Exam-2015,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AMA_SSPE2015.pdf
141,Amended Model Answer of Scientific Officer Exam-2015,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AMA_SO2015.pdf
142,Model Answer of State Service (Prelims) Exam-2015,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_SSPE2015.pdf
143,Model Answer of Scientific Officer Exam-2015,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_SO2015.pdf
144,1. Question Paper-Anthropology ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_SO/Anthropology.pdf
145,2. Question Paper-Bio Chemistry,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_SO/Biochemistry.pdf
146,3. Question Paper-Bio Technology,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_SO/Biotechnology.pdf
147,4. Question Paper-Botany,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_SO/Botany.pdf
148,5. Question Paper-Chemistry,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_SO/Chemistry.pdf
149,6. Question Paper-Electronics,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_SO/Electronics.pdf
150,7. Question Paper-Forensic Biology Forensic Serology,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_SO/Forensic_Biology_Forensic_Serology.pdf
151,8. Question Paper-Forensic Chemistry Forensic Toxicology,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_SO/Forensic_Chemistry_Forensic_Toxicology.pdf
152,9. Question Paper-Forensic Physics Forensic Ballistics ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_SO/Forensic_Physics_Forensic_Ballistics.pdf
153,10. Question Paper-Microbiology,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_SO/Microbiology.pdf
,11. Question Paper-Physics,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_SO/Physics.pdf
154,12. Question Paper-Zoology,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_SO/Zoology.pdf
,"Amended Model Answer of Assistant Director, Horticulture Exam-2014, Boiler Inspector Exam-2015",,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/Amend_MA_BI2015_ADH2014.pdf
155,"Model Answer of Assistant Director, Horticulture Exam-2014, Boiler Inspector Exam-2015 || Question Paper - Assistant Director, Horticulture Exam-2014 || Question Paper -Boiler Inspector Exam-2015 ",,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_BI2015_ADH2014.pdf
156,"Question Paper - Assistant Director, Horticulture Exam-2014",,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_ADH2014.pdf
157,Question Paper -Boiler Inspector Exam-2017,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_BI2015.pdf
,Amended Model Answer of State Engineering Service Exam-2014,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/Amend_MA_SES2014.pdf
,Amended Model Answer of State Service (Prelims) Exam-2014 ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/Amend_MA_SSPE_2014.pdf
,Model Answer of State Service (Prelims) Exam-2014 ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_SSPE_2014.pdf
,Model Answer of State Engineering Servicel Exam-2014,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_SES2014.pdf
158, Question Paper - General Studies(Electrical + Mechanical) ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_GS_ME.pdf
159,Question Paper - General Studies(Agriculture + Civil) ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_GS_AC.pdf
,Question Paper -Electrical Engineering Part-I,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_Electrical_I.pdf
,Question Paper -Electrical Engineering Part-II,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_Electrical_II.pdf
160,Question Paper -Mechanical Engineering Part-I ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_Mechanical_I.pdf
161,Question Paper-Mechanical Engineering Part-II ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_Mechanical_II.pdf
162,Question Paper -Agriculture Engineering Part-I ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AG_I.pdf
163,Question Paper-Agriculture Engineering Part-II,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AG_II.pdf
164,Question Paper -Civil Engineering Part-I ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_Civil_I.pdf
165,Question Paper-Civil Engineering Part-II ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_Civil_II.pdf
166,Amended Model Answer of Granthpal Exam-2013 ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/Amend_MA_Lib2013.pdf
167,"Amended Model Answer of Assistant Director, Industrial Health & Safety Exam-2014 and Assistant Director (Planning, Research, Survey) Exam-2013",,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AMEND_MA_ADIHS_PRS2014.pdf
168,"Amended Model Answer of Registrar, Deputy Registrar, Assistant Registrar Exam-2014 and Assistant Director, Jansampark Exam-2014",,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AMEND_MA_RDA_ADJ2014.pdf
169,"Amended Model Answer of Mining Officer and Mining Inspector Exam-2014 and Assistant Research Officer, Assistant Planning Officer, Assistant Public Relation Officer Exam-2014",,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/Amend_MA_MIMO_AROAPOAPRO2014.pdf
170,Model Answer of Granthpal Exam-2013 ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_Lib2013.pdf
171,Question Paper - General Studies ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_LIB2013_01.pdf
172,Question Paper -Library and Inforamtion Science ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_LIB2013_02.pdf
173,"Model Answer of Assistant Director (Planning, Research & Survey) Exam-2014 and Assistant Director Industrial Health & Safety Exam 2014",,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_ADIHS_ADPRS2014.pdf
174, Question Paper - General Studies and Aptitude Test ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_ADIHS_ADPRS2014.pdf
175,"Model Answer of Registrar, Deputy Registrar, Assistant Registrar Exam-2014 and Assistant Director Jansampark Exam 2014 ",,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_RDAADJ2014.pdf
176, Question Paper - General Studies ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_RDAADJGS2014.pdf
177,Question Paper - Aptitude Test ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_RDAADJAT2014.pdf
178,Amended Model Answer of State Service (Prelims) Exam-2013 ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/Amend_MA_SSPE2013.pdf
179,Amended Model Answer of ABEO Exam-2013,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/Amend_MA_ABEO2013.pdf
,Model Answer of Mining Officer and Mining Inspector Exam-2014 ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_MIMO2014.pdf
,Question Paper- General Studies ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_MIMOGS2014.pdf
,Question Paper- Mining Inspector - Geology ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_MIGEO2014.pdf
,Question Paper- Mining Officer - Geology ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_MOGEO2014.pdf
,"Model Answer of ARO, APO, APRO Exam-2014 ",,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_AROAPOAPRO2014.pdf
,Question Paper - General Studies ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AROAPOAPROGS2014.pdf
,Question Paper - Aptitude Test ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_AROAPOAT2014.pdf
,Amended Model Answer of Civil Judge (Entry Level) Exam-2014 ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/Amend_MA_CJ2014.pdf
,Model Answer of Civil Judge (Entry Level) Exam-2014,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_CJ2014.pdf
,QUESTION PAPER ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/QP_CJ2014.pdf
,Model Answer of State Service (Prelims) Exam-2013 ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_SSPE_2013.pdf
,Model Answer of ABEO Exam -2013 ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_ABEO.PDF
,"Amended Model Answer of Exam held on 29 September 2013 (Assistant Director Agriculture-2012, Veterinary Assistant Surgeon-2012, Assistant Director Fishries-2013 )",,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AMA_29.PDF
,Amended Model Answer of Sahayak Jila Lok Abhiyojan Adhikari (ADPPO) Exam -2013,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AMEN_MA_ADPPO13.PDF
,Amended Model Answer of Sahayak Niyantrak Naap Taul Exam -2011,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AMEN_MA_ACNT11.PDF
,"Model Answer of Exam held on 29 September 2013 (Assistant Director Agriculture-2012, Veterinary Assistant Surgeon-2012, Assistant Director Fishries-2013 )",,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_29.PDF
,List of Suvidha Kendra,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/lst_sk.pdf
,Model Answer of Sahayak Jila Lok Abhiyojan Adhikari (ADPPO) Exam -2013,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_ADPPO13.PDF
,List of Suvidha Kendra,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/lst_sk.pdf
,Amended Model Answer of State Service Prelims Exam -2012,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AMEND_MA_SSEP2012.PDF
,Amended Model Answer of State Service Mains Exam -2011,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AMEND_MA_SSEM2011.PDF
,Model Answer of Assistant Controller- Naap Taul Exam-2011 : Instruction for Online Objections ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_ACNT2013.PDF
,GS,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/01.PDF
,PHYSICS,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/02.PDF
,List of Suvidha Kendra,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/lst_sk.pdf
,Click here for Online Objection (From 12 Sep 2013 to 27 Sep 2013),,-2209161600000,https://www.mponline.gov.in/Portal/Examinations/CGPSC/Forms/Objection/FormEntry.aspx
,Click here to Check Application Status ,,-2209161600000,http://www.mponline.gov.in/Portal/Examinations/CGPSC/Forms/objection/FormUnPaid.aspx
,Click here for Duplicate Receipt ,,-2209161600000,http://www.mponline.gov.in/Portal/Examinations/CGPSC/Forms/objection/FormPaid.aspx
,Model Answer of State Service Exam (Prelims)-2012,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_SSEP2012.PDF
,"Model Answer of State Service Mains Exam -2011 (Subject Code- 11, 19, 20, 26 & 27 ) ",,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_SSME_2011_1.pdf
,"Subject Code- 05,07,13,21,23,24 & 25 ",,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_SSME_2011_2.pdf
,"Subject Code- 01, 02, 03, 04, 06, 08, 09, 10, 12, 14, 15, 16, 17, 18, 22 ",,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_SSME_2011_3.pdf
,Instruction for Online Objection,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/ins_ma.pdf
,List of Suvidha Kendra,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/lst_sk.pdf
,Amended Model Answer of State Service Exam (Prelims) -2011,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AMEND_MA_SSEP2011.PDF
,Amended Model Answer of State Service Mains Exam -2008,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AMEND_MA_SSEM2008.PDF
,Model Answer of State Service Exam (Prelims)-2011,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_SSEP2011.PDF
,Model Answer of State Service Mains Exam -2008 (Subject Code- 26 & 27) ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_SSME_2008_26_27.pdf
,Subject Code- 01 to 25,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_SSME_2008_01_to_25.pdf
,Model Answer of Assistant Director (Haathkargha)Exam-2011,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_ad_h.pdf
,Model Answer of Sahayak Bhaumiki Vid Exam-2011,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_SBV.pdf
,Model Answer of Mining Inspector Exam-2010,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_MI.pdf
,Model Answer of Chief Municipal Officer Varg 'KHA' & 'GA' Exam-2010,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_CMO.pdf
,Model Answer of Assistant Director-Industrial Health and Safety Exam-2008,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_ADIHS.pdf
,Correct Model Answer of Asst. Professor Exam-2009 (Hindi And Chemistery),,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_AP_2009_01_14.pdf
,Model Answer Asst. Professor Exam 2009 ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_AP09.pdf
,Model Answer Drug Inspector Exam 2008 ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/MA_%20DRUGINSPECTOR.pdf
,Model Answer Food Inspector,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/Modal_Answer_FI.pdf
,Ayurvedic Medical Officer Exam - 2008,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/Model_Answer_Amo_2008.pdf
,State Service Exam (Pre) - 2008,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/psc-2008.pdf
,DPO,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/DPO_Model_Answer.pdf
,State Forest Services ,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/Forest_Model_Answer.pdf
,ADPPO-Revised,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/ADPPO_Revised_Model_Answer.pdf
,ADPPO,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/ADPPO_Model_Answer.pdf
,AE-Revised,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AECivil_Revised_Model_Answer.pdf
,AE,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/AECivil_Model_Answer.pdf
,Jail Supretendent,,-2209161600000,https://psc.cg.gov.in/pdf/Model_Answer/JS_Model_Answer.pdf
